time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-08-10T20:45:09.660Z,33.2673333,-115.6836667,2.54,2.83,ml,77,37,0.08853,0.22,ci,ci39339479,2020-08-19T16:09:31.040Z,"10km SSE of Bombay Beach, CA",earthquake,0.16,0.36,0.157,26,reviewed,ci,ci
2020-08-10T19:31:31.100Z,33.2678333,-115.685,2.66,2.99,ml,65,56,0.08958,0.24,ci,ci39339199,2020-08-19T16:08:33.040Z,"10km SSE of Bombay Beach, CA",earthquake,0.3,0.52,0.13,17,reviewed,ci,ci
2020-08-10T19:29:29.720Z,33.2653333,-115.6841667,2.87,4.03,mw,86,40,0.08923,0.25,ci,ci39339191,2020-08-24T03:25:17.397Z,"10km SSE of Bombay Beach, CA",earthquake,0.19,0.4,,4,reviewed,ci,ci
2020-08-10T19:22:25.270Z,33.2606667,-115.6868333,2.98,2.61,ml,54,52,0.09224,0.18,ci,ci39339183,2020-08-19T16:07:13.040Z,"11km SSE of Bombay Beach, CA",earthquake,0.16,0.3,0.278,26,reviewed,ci,ci
2020-08-10T19:02:00.370Z,36.8745,-121.6116667,6.06,2.79,md,71,31,0.02305,0.12,nc,nc73441126,2020-08-19T16:06:25.040Z,"3km ESE of Aromas, CA",earthquake,0.15,0.32,0.236,86,reviewed,nc,nc
2020-08-10T18:58:53.030Z,33.2513333,-115.6755,3.02,3.24,ml,101,37,0.08121,0.21,ci,ci39339095,2020-08-19T16:05:31.040Z,"12km SSE of Bombay Beach, CA",earthquake,0.12,0.22,0.173,212,reviewed,ci,ci
2020-08-10T18:53:21.450Z,33.2653333,-115.6896667,4.42,3.21,ml,108,37,0.09378,0.24,ci,ci39339079,2020-08-19T16:04:27.040Z,"10km SSE of Bombay Beach, CA",earthquake,0.15,0.53,0.135,36,reviewed,ci,ci
2020-08-10T18:30:05.830Z,33.2298333,-115.6925,3.67,3.49,ml,57,41,0.07488,0.29,ci,ci37452101,2020-08-19T23:13:44.040Z,"14km SSE of Bombay Beach, CA",earthquake,0.26,0.59,0.162,279,reviewed,ci,ci
2020-08-10T18:29:59.890Z,33.228,-115.6955,2.85,3.06,ml,89,40,0.07577,0.22,ci,ci39339015,2020-08-19T16:02:48.040Z,"14km SSE of Bombay Beach, CA",earthquake,0.15,0.34,0.141,16,reviewed,ci,ci
2020-08-10T17:46:10.510Z,33.2678333,-115.685,3.05,2.75,ml,86,37,0.08958,0.19,ci,ci39338855,2020-08-19T16:01:25.040Z,"10km SSE of Bombay Beach, CA",earthquake,0.12,0.23,0.155,28,reviewed,ci,ci
2020-08-10T17:39:15.940Z,33.227,-115.6991667,3.26,3.51,mw,119,40,0.07771,0.24,ci,ci39338839,2020-08-24T04:41:39.039Z,"14km SSE of Bombay Beach, CA",earthquake,0.12,0.31,,4,reviewed,ci,ci
2020-08-10T17:22:20.840Z,33.2683333,-115.6873333,2.66,2.82,ml,96,37,0.09146,0.23,ci,ci39338767,2020-08-19T15:59:23.040Z,"10km SSE of Bombay Beach, CA",earthquake,0.13,0.28,0.177,24,reviewed,ci,ci
2020-08-10T16:13:56.000Z,33.232,-115.6935,3.27,3.73,mw,121,39,0.07689,0.24,ci,ci39338487,2020-08-24T12:27:29.965Z,"14km SSE of Bombay Beach, CA",earthquake,0.11,0.26,,4,reviewed,ci,ci
2020-08-10T16:04:49.380Z,33.2421667,-115.6733333,2.66,2.87,ml,20,75,0.07265,0.16,ci,ci37452061,2020-08-17T14:59:58.040Z,"13km SSE of Bombay Beach, CA",earthquake,0.33,0.48,0.174,3,reviewed,ci,ci
2020-08-10T16:03:59.830Z,33.2445,-115.6853333,4.51,2.83,ml,32,70,0.08071,0.24,ci,ci37452069,2020-08-17T14:45:06.040Z,"12km SSE of Bombay Beach, CA",earthquake,0.37,1.17,0.1,4,reviewed,ci,ci
2020-08-10T16:03:39.160Z,33.2503333,-115.688,2.31,3.95,mw,113,36,0.0866,0.23,ci,ci39338447,2020-08-21T22:27:09.739Z,"12km SSE of Bombay Beach, CA",earthquake,0.13,0.3,,4,reviewed,ci,ci
2020-08-10T16:02:23.620Z,33.2473333,-115.683,3.11,2.57,ml,62,45,0.08165,0.18,ci,ci39338439,2020-08-17T14:38:30.040Z,"12km SSE of Bombay Beach, CA",earthquake,0.14,0.3,0.221,23,reviewed,ci,ci
2020-08-10T16:01:34.260Z,33.2458333,-115.6841667,2.98,2.94,ml,68,40,0.0811,0.22,ci,ci39338431,2020-08-10T19:40:24.040Z,"12km SSE of Bombay Beach, CA",earthquake,0.17,0.35,0.151,63,reviewed,ci,ci
2020-08-10T16:00:13.640Z,33.255,-115.6846667,1.91,3.12,ml,76,40,0.08858,0.23,ci,ci39338423,2020-08-17T14:32:00.040Z,"12km SSE of Bombay Beach, CA",earthquake,0.16,0.34,0.129,81,reviewed,ci,ci
2020-08-10T15:58:16.660Z,33.2436667,-115.6858333,2.4,3.01,ml,47,48,0.08036,0.21,ci,ci39338415,2020-08-11T00:00:48.480Z,"13km SSE of Bombay Beach, CA",earthquake,0.22,0.4,0.267,11,reviewed,ci,ci
2020-08-10T15:56:14.330Z,33.2468333,-115.69,2.07,4.59,mw,86,40,0.08504,0.29,ci,ci39338407,2020-08-24T05:03:51.904Z,"12km SSE of Bombay Beach, CA",earthquake,0.21,31.61,,7,reviewed,ci,ci
2020-08-10T15:55:48.220Z,33.2506667,-115.6953333,2.52,3.54,ml,47,57,0.09087,0.25,ci,ci39338399,2020-08-17T14:27:31.509Z,"12km SSE of Bombay Beach, CA",earthquake,0.27,0.55,0.145,41,reviewed,ci,ci
2020-08-10T15:39:28.740Z,33.2456667,-115.6923333,2.6,2.64,ml,76,43,0.0855,0.19,ci,ci39338375,2020-08-17T14:19:03.040Z,"12km SSE of Bombay Beach, CA",earthquake,0.13,0.27,0.116,26,reviewed,ci,ci
2020-08-10T13:42:29.450Z,44.3046,-115.3064,19.89,2.9,ml,,60,0.926,0.83,us,us6000bbtx,2020-08-16T20:25:59.906Z,"30 km WNW of Stanley, Idaho",earthquake,1.5,9.9,0.045,66,reviewed,us,us
2020-08-10T13:33:56.670Z,33.1458333,-115.6373333,7.25,3.15,ml,65,41,0.03642,0.26,ci,ci39338199,2020-08-10T21:36:27.945Z,"12km W of Calipatria, CA",earthquake,0.2,0.45,0.15,85,reviewed,ci,ci
2020-08-10T08:40:35.090Z,40.9445,-124.8691667,24.77,2.92,md,21,315,0.5438,0.1,nc,nc73440896,2020-08-17T07:05:41.040Z,"61km WNW of Bayview, CA",earthquake,7.71,10.89,0.171,44,reviewed,nc,nc
2020-08-09T15:47:17.546Z,44.4221,-115.2105,10,3,ml,,58,0.871,0.4,us,us6000bbic,2020-08-16T18:37:10.662Z,"31 km NW of Stanley, Idaho",earthquake,3.1,2,0.04,82,reviewed,us,us
2020-08-09T11:48:40.740Z,38.1475,-117.9903,10.6,2.5,ml,28,60.11,0.026,0.1465,nn,nn00766593,2020-08-23T08:22:14.040Z,"Nevada",earthquake,,0.6,0.42,8,reviewed,nn,nn
2020-08-09T03:23:55.890Z,40.3073333,-124.5788333,19.76,3.69,mw,55,235,0.1817,0.2,nc,nc73440256,2020-08-09T23:25:03.617Z,"25km W of Petrolia, CA",earthquake,0.65,0.37,,3,reviewed,nc,nc
2020-08-09T02:45:11.890Z,33.043,-115.9236667,2.95,2.83,ml,108,22,0.1121,0.26,ci,ci39336903,2020-08-10T22:17:00.449Z,"22km ESE of Ocotillo Wells, CA",earthquake,0.13,0.42,0.157,28,reviewed,ci,ci
2020-08-09T00:00:36.310Z,40.3061667,-124.6033333,20.03,3.8,mw,61,234,0.2002,0.2,nc,nc73440191,2020-08-28T02:22:07.779Z,"27km W of Petrolia, CA",earthquake,0.67,0.34,,3,reviewed,nc,nc
2020-08-08T20:01:12.373Z,38.1669,-117.8518,6.9,2.6,ml,15,230.28,0.016,0.0967,nn,nn00766482,2020-08-26T04:47:33.040Z,"33 km SE of Mina, Nevada",earthquake,,0.9,0.21,5,reviewed,nn,nn
2020-08-08T19:38:47.321Z,38.1728,-117.8581,9.4,3,ml,30,42.76,0.015,0.1743,nn,nn00766458,2020-08-26T04:34:02.040Z,"32 km SE of Mina, Nevada",earthquake,,0.6,0.28,16,reviewed,nn,nn
2020-08-08T16:03:24.666Z,44.4788,-115.2177,10,2.5,ml,,63,0.825,0.84,us,us6000bb5h,2020-08-08T16:31:01.040Z,"36 km NW of Stanley, Idaho",earthquake,2,2,0.091,16,reviewed,us,us
2020-08-08T15:56:00.765Z,44.4764,-115.2401,10,2.8,ml,,83,0.816,1.04,us,us6000bb5g,2020-08-14T19:47:12.160Z,"37 km NW of Stanley, Idaho",earthquake,1.9,2,0.066,30,reviewed,us,us
2020-08-08T13:26:51.960Z,35.8726667,-117.715,8.25,2.63,ml,39,30,0.07573,0.14,ci,ci39336295,2020-08-11T15:19:57.080Z,"19km ESE of Little Lake, CA",earthquake,0.14,0.43,0.126,134,reviewed,ci,ci
2020-08-08T08:34:28.008Z,44.1496,-115.0569,10,2.6,ml,,74,0.748,0.71,us,us6000bb17,2020-08-22T10:07:55.040Z,"12 km SW of Stanley, Idaho",earthquake,1.8,2,0.057,40,reviewed,us,us
2020-08-08T07:55:30.710Z,37.891,-113.0128333,11.58,2.86,ml,29,41,0.2143,0.19,uu,uu60405202,2020-08-22T09:56:04.040Z,"12 km NW of Summit, Utah",earthquake,0.36,0.95,0.044,15,reviewed,uu,uu
2020-08-08T07:52:57.768Z,44.1337,-115.0565,14.93,3,ml,,78,0.736,0.54,us,us6000bb0l,2020-08-22T09:54:59.461Z,"13 km SW of Stanley, Idaho",earthquake,1.6,10.4,0.045,64,reviewed,us,us
2020-08-08T02:11:30.510Z,44.1738,-115.0905,10,4.2,mb,,27,0.783,0.95,us,us6000baxj,2020-08-24T13:32:24.594Z,"southern Idaho",earthquake,5.2,2,0.056,89,reviewed,us,us
2020-08-07T14:13:02.133Z,38.1429,-118.0041,5.6,3,ml,30,54.04,0.035,0.1696,nn,nn00766185,2020-08-08T04:30:18.040Z,"28 km SSE of Mina, Nevada",earthquake,,0.8,0.42,16,reviewed,nn,nn
2020-08-07T12:10:57.387Z,38.1863,-117.8876,11.1,2.5,ml,27,36.6,0.028,0.176,nn,nn00766170,2020-08-14T08:14:17.040Z,"29 km SE of Mina, Nevada",earthquake,,0.6,0.44,14,reviewed,nn,nn
2020-08-06T16:00:27.860Z,37.0745,-122.3891667,8.75,3.01,ml,98,182,0.1284,0.2,nc,nc73439146,2020-08-09T00:07:14.152Z,"22km W of Bonny Doon, CA",earthquake,0.38,0.42,0.169,61,reviewed,nc,nc
2020-08-06T13:01:57.699Z,38.1346,-118.0389,9.5,3.8,ml,30,43.49,0.028,0.1169,nn,nn00765949,2020-08-08T13:20:43.612Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,0.36,17,reviewed,nn,nn
2020-08-06T02:46:13.140Z,40.6381667,-124.3671667,26.28,2.78,md,25,210,0.1002,0.1,nc,nc73438896,2020-08-06T08:20:03.995Z,"11km NW of Ferndale, CA",earthquake,0.66,0.48,0.175,57,reviewed,nc,nc
2020-08-05T23:19:13.466Z,44.3671,-115.1702,13.25,2.6,ml,,61,0.318,0.8,us,us6000b9x9,2020-08-26T03:49:40.040Z,"24 km NW of Stanley, Idaho",earthquake,1.9,9.4,0.049,54,reviewed,us,us
2020-08-05T16:44:54.340Z,38.2266,-117.763,11.2,2.6,ml,27,49.6,0.013,0.161,nn,nn00765819,2020-08-06T02:21:18.239Z,"35 km ESE of Mina, Nevada",earthquake,,0.8,0.37,13,reviewed,nn,nn
2020-08-05T05:00:55.420Z,34.2018333,-117.6571667,9.21,2.61,ml,131,16,0.03692,0.22,ci,ci39331047,2020-08-07T01:19:11.797Z,"11km NW of Rancho Cucamonga, CA",earthquake,0.12,0.33,0.151,179,reviewed,ci,ci
2020-08-04T23:32:48.266Z,44.3673,-115.2184,12.03,3.2,ml,,63,0.299,0.35,us,us6000b9g2,2020-08-20T20:56:32.824Z,"27 km NW of Stanley, Idaho",earthquake,2.1,9.5,0.037,96,reviewed,us,us
2020-08-04T21:28:37.230Z,36.3428333,-120.3443333,7.06,2.97,ml,59,110,0.3288,0.15,nc,nc73438321,2020-08-06T21:32:16.040Z,"18km S of Cantua Creek, CA",earthquake,0.27,1.44,0.215,49,reviewed,nc,nc
2020-08-04T16:22:19.410Z,38.1638,-117.8992,5.9,2.6,ml,24,56.48,0.022,0.1515,nn,nn00765611,2020-08-04T17:25:22.040Z,"31 km SE of Mina, Nevada",earthquake,,0.6,0.56,11,reviewed,nn,nn
2020-08-04T11:54:39.750Z,35.6416667,-118.1895,7.6,2.53,ml,55,45,0.06899,0.14,ci,ci39329719,2020-08-14T07:28:54.040Z,"25km ESE of Kernville, CA",earthquake,0.12,0.4,0.158,26,reviewed,ci,ci
2020-08-04T00:17:29.940Z,36.4451667,-117.9916667,4.04,2.72,ml,40,68,0.07155,0.18,ci,ci39329127,2020-08-07T02:51:04.040Z,"17km SSE of Lone Pine, CA",earthquake,0.19,0.57,0.139,24,reviewed,ci,ci
2020-08-03T23:50:01.716Z,40.4615,-115.9582,14.9,2.8,ml,8,92.86,0.55,0.1463,nn,nn00765478,2020-08-04T07:52:35.167Z,"30 km SSE of Carlin, Nevada",earthquake,,5.8,0.31,6,reviewed,nn,nn
2020-08-03T22:18:51.810Z,33.8656667,-117.8336667,8.8,3.5,ml,186,21,0.05225,0.27,ci,ci39328911,2020-08-23T00:33:13.271Z,"3km SW of Yorba Linda, CA",earthquake,0.14,0.38,0.166,306,reviewed,ci,ci
2020-08-03T12:48:12.923Z,44.5021,-115.2327,13.74,2.7,ml,,64,0.8,0.19,us,us6000b8pt,2020-08-10T09:22:28.040Z,"39 km NW of Stanley, Idaho",earthquake,2.7,10.3,0.038,92,reviewed,us,us
2020-08-03T09:05:57.340Z,40.2975,-124.5305,20.98,2.61,md,34,241,0.144,0.14,nc,nc73437591,2020-08-04T05:30:02.844Z,"21km W of Petrolia, CA",earthquake,0.52,0.24,0.173,53,reviewed,nc,nc
2020-08-03T08:25:22.740Z,33.8725,-116.9986667,14.09,2.67,ml,143,21,0.05103,0.19,ci,ci39327959,2020-08-10T07:54:01.040Z,"7km SSW of Beaumont, CA",earthquake,0.1,0.22,0.258,24,reviewed,ci,ci
2020-08-02T18:18:27.735Z,38.1531,-117.9523,7.4,2.7,ml,24,31.33,0.015,0.1521,nn,nn00765196,2020-08-02T19:28:02.040Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,0.7,5,reviewed,nn,nn
2020-08-02T16:42:26.948Z,40.034,-119.6324,11.4,2.8,ml,19,77.25,0.156,0.168,nn,nn00765184,2020-08-09T18:30:15.040Z,"9 km NNW of Sutcliffe, Nevada",earthquake,,1.1,0.11,7,reviewed,nn,nn
2020-08-02T12:40:24.270Z,37.408,-121.755,8.97,2.96,ml,140,29,0.03675,0.08,nc,nc73437281,2020-08-19T09:32:39.040Z,"8km NE of Alum Rock, CA",earthquake,0.08,0.19,0.174,65,reviewed,nc,nc
2020-08-02T11:00:12.139Z,38.1658,-117.884,11.6,2.6,ml,29,48.27,0.011,0.1711,nn,nn00765137,2020-08-19T08:51:27.040Z,"31 km SE of Mina, Nevada",earthquake,,0.5,0.34,8,reviewed,nn,nn
2020-08-01T19:32:30.170Z,38.048,-118.74,5.7,3.33,ml,50,74,0.2749,0.07,nc,nc73437016,2020-08-22T00:39:06.040Z,"30km SE of Bodie, CA",earthquake,0.21,2.16,0.19,55,reviewed,nc,nc
2020-08-01T18:27:07.980Z,38.0456667,-118.7325,4.5,2.5,md,31,91,0.2727,0.07,nc,nc73436996,2020-08-04T18:47:38.040Z,"31km SE of Bodie, CA",earthquake,0.32,7.02,0.214,30,reviewed,nc,nc
2020-08-01T17:13:44.053Z,44.5085,-115.228,18.31,2.7,ml,,54,0.423,1.18,us,us6000b80s,2020-08-02T14:51:12.950Z,"39 km NW of Stanley, Idaho",earthquake,2,9.6,0.039,88,reviewed,us,us
2020-08-01T11:36:21.320Z,38.0511667,-118.7361667,5.4,2.78,md,39,74,0.2705,0.06,nc,nc73436876,2020-08-04T03:37:03.479Z,"30km SE of Bodie, CA",earthquake,0.27,3.15,0.245,43,reviewed,nc,nc
2020-08-01T09:42:56.373Z,44.3699,-115.1834,14.11,2.7,ml,,61,0.315,0.4,us,us6000b7x3,2020-08-28T08:33:34.517Z,"25 km NW of Stanley, Idaho",earthquake,2.4,9.3,0.051,50,reviewed,us,us
2020-08-01T09:32:20.724Z,44.4842,-115.2438,15.52,2.5,ml,,62,0.396,0.46,us,us6000b7x0,2020-08-28T07:53:35.040Z,"38 km NW of Stanley, Idaho",earthquake,3.2,10.2,0.055,44,reviewed,us,us
2020-08-01T09:27:50.731Z,44.3675,-115.1899,15.27,2.6,ml,,61,0.31,0.56,us,us6000b7wx,2020-08-28T08:39:06.943Z,"26 km NW of Stanley, Idaho",earthquake,2.1,9,0.055,44,reviewed,us,us
2020-08-01T04:55:48.644Z,37.5257,-117.4443,0,2.7,ml,10,138.5,0.269,0.0975,nn,nn00765475,2020-08-28T02:32:52.040Z,"27 km SW of Goldfield, Nevada",earthquake,,0,0.93,4,reviewed,nn,nn
2020-07-31T09:12:33.935Z,38.1751,-117.8108,11,3.4,ml,21,49.9,0.05,0.1728,nn,nn00764600,2020-08-01T02:22:06.521Z,"35 km SE of Mina, Nevada",earthquake,,0.7,0.36,17,reviewed,nn,nn
2020-07-30T20:47:35.433Z,38.1613,-117.954,7.6,2.6,ml,24,78.03,0.023,0.1309,nn,nn00764529,2020-08-10T17:50:02.040Z,"28 km SSE of Mina, Nevada",earthquake,,0.7,0.53,12,reviewed,nn,nn
2020-07-30T13:59:16.660Z,34.3058333,-118.4375,8.98,2.57,ml,97,24,0.04185,0.2,ci,ci39322839,2020-07-31T20:57:12.977Z,"1km ESE of Sylmar, CA",earthquake,0.12,0.37,0.153,106,reviewed,ci,ci
2020-07-30T13:49:17.200Z,34.2975,-118.4443333,9.67,2.68,ml,63,24,0.0328,0.24,ci,ci39322775,2020-07-31T20:55:53.394Z,"1km SSE of Sylmar, CA",earthquake,0.2,0.47,0.118,9,reviewed,ci,ci
2020-07-30T13:48:19.180Z,34.2936667,-118.4355,7.24,3.81,mw,141,16,0.03806,0.23,ci,ci39322767,2020-08-24T14:13:29.108Z,"1km NNE of San Fernando, CA",earthquake,0.11,0.3,,6,reviewed,ci,ci
2020-07-30T13:34:18.480Z,47.2471666666667,-122.769833333333,30.66,2.68,ml,31,49,0.06861,0.22,uw,uw61664246,2020-07-31T05:46:39.233Z,"3 km S of Home, Washington",earthquake,0.37,0.71,0.245947430685041,14,reviewed,uw,uw
2020-07-30T11:38:39.500Z,34.2996667,-118.4366667,9.19,3.07,ml,136,16,0.03943,0.23,ci,ci39322383,2020-07-31T20:50:06.146Z,"1km N of San Fernando, CA",earthquake,0.12,0.29,0.186,180,reviewed,ci,ci
2020-07-30T11:30:34.420Z,34.3041667,-118.4606667,11.19,2.54,ml,27,166,0.02697,0.15,ci,ci39322295,2020-07-31T20:47:06.797Z,"1km WSW of Sylmar, CA",earthquake,0.33,0.45,0.126,14,reviewed,ci,ci
2020-07-30T11:29:29.050Z,34.3016667,-118.4383333,8.85,4.17,mw,196,14,0.03917,0.26,ci,ci39322287,2020-08-26T22:10:47.073Z,"1km SE of Sylmar, CA",earthquake,0.12,0.32,,6,reviewed,ci,ci
2020-07-30T08:11:18.448Z,38.1564,-117.9878,7.8,2.5,ml,29,52.99,0.028,0.1075,nn,nn00764413,2020-08-03T14:18:56.040Z,"28 km SSE of Mina, Nevada",earthquake,,0.7,0.38,16,reviewed,nn,nn
2020-07-30T03:23:01.850Z,36.1873333,-120.7653333,8.7,3.87,mw,84,72,0.04071,0.14,nc,nc73435571,2020-08-21T04:45:23.241Z,"22km NE of San Ardo, CA",earthquake,0.25,0.44,,5,reviewed,nc,nc
2020-07-30T01:34:21.130Z,39.7785,-121.9926667,20.02,2.55,md,19,77,0.1694,0.08,nc,nc73435536,2020-07-31T20:26:03.361Z,"4km NNE of Hamilton City, CA",earthquake,0.25,1.11,0.143,31,reviewed,nc,nc
2020-07-29T16:10:11.860Z,39.7875,-122.0016667,13.77,2.5,md,19,81,0.1588,0.1,nc,nc73435346,2020-08-03T02:56:32.040Z,"5km NNE of Hamilton City, CA",earthquake,0.25,0.68,0.189,31,reviewed,nc,nc
2020-07-29T11:19:57.571Z,44.4511,-115.1983,4.19,2.5,ml,,82,0.855,0.79,us,us6000b61k,2020-08-23T12:03:41.040Z,"33 km NW of Stanley, Idaho",earthquake,1.6,5.9,0.074,24,reviewed,us,us
2020-07-29T09:23:40.483Z,38.1827,-117.7511,11.5,2.5,ml,27,70.16,0.045,0.1283,nn,nn00764172,2020-08-26T08:08:56.040Z,"38 km SE of Mina, Nevada",earthquake,,0.6,0.33,15,reviewed,nn,nn
2020-07-29T09:00:12.332Z,38.1833,-117.7909,7.5,2.7,ml,29,55.72,0.057,0.1249,nn,nn00764164,2020-08-26T08:00:53.040Z,"36 km SE of Mina, Nevada",earthquake,,0.7,0.37,15,reviewed,nn,nn
2020-07-29T06:43:58.370Z,38.1681,-117.8147,9.2,2.7,ml,27,51.66,0.045,0.1254,nn,nn00764141,2020-07-29T15:54:04.818Z,"35 km SE of Mina, Nevada",earthquake,,0.6,0.31,14,reviewed,nn,nn
2020-07-29T05:32:46.000Z,44.46,-115.2068333,11.03,2.62,ml,11,80,0.385,0.22,mb,mb80453424,2020-07-29T14:50:13.840Z,"34 km NW of Stanley, Idaho",earthquake,0.54,1.07,0.239,20,reviewed,mb,mb
2020-07-29T03:37:38.910Z,44.5375,-115.2448333,11.5,2.58,ml,14,82,0.447,0.23,mb,mb80453384,2020-07-29T14:58:32.470Z,"43 km NW of Stanley, Idaho",earthquake,0.54,1.08,0.384,15,reviewed,mb,mb
2020-07-28T22:30:11.234Z,44.4627,-115.2368,14.24,2.9,ml,,57,0.828,0.68,us,us6000b5pe,2020-08-26T02:19:24.040Z,"36 km NW of Stanley, Idaho",earthquake,2.4,10,0.055,44,reviewed,us,us
2020-07-28T18:18:13.470Z,38.1582,-118.0622,6.1,3.3,ml,32,42.47,0.008,0.1371,nn,nn00764023,2020-08-26T20:31:36.040Z,"26 km S of Mina, Nevada",earthquake,,0.8,0.34,18,reviewed,nn,nn
2020-07-28T00:29:53.240Z,39.4891667,-123.772,3.74,2.55,md,17,207,0.06942,0.07,nc,nc73434561,2020-07-31T01:33:32.040Z,"6km NNE of Fort Bragg, CA",earthquake,0.54,0.74,0.155,36,reviewed,nc,nc
2020-07-27T18:21:44.290Z,44.3728,-115.1952,17.12,2.5,ml,,61,0.916,0.23,us,us6000b4ze,2020-08-27T13:19:24.040Z,"26 km NW of Stanley, Idaho",earthquake,2.1,10.2,0.074,24,reviewed,us,us
2020-07-27T16:08:56.265Z,38.1613,-117.8831,5.4,2.5,ml,27,56,0.01,0.1265,nn,nn00763796,2020-07-28T02:21:28.018Z,"32 km SE of Mina, Nevada",earthquake,,0.6,0.45,14,reviewed,nn,nn
2020-07-27T12:15:37.110Z,39.7836667,-121.9898333,14.96,2.64,md,24,69,0.1652,0.14,nc,nc73434111,2020-07-28T11:58:01.417Z,"5km NNE of Hamilton City, CA",earthquake,0.35,0.83,0.237,49,reviewed,nc,nc
2020-07-27T07:27:48.270Z,37.8316667,-121.7708333,14.06,2.54,md,84,94,0.09735,0.12,nc,nc73434031,2020-07-31T08:42:48.040Z,"11km SSW of Brentwood, CA",earthquake,0.21,0.37,0.142,84,reviewed,nc,nc
2020-07-27T05:26:32.671Z,38.1774,-117.7948,4.7,2.5,ml,27,65.34,0.062,0.1482,nn,nn00763675,2020-08-24T06:10:34.040Z,"36 km SE of Mina, Nevada",earthquake,,1.2,0.51,14,reviewed,nn,nn
2020-07-27T05:22:14.064Z,44.1471,-115.0801,10,3.4,ml,,73,0.757,0.73,us,us6000b4kw,2020-08-24T06:14:53.479Z,"13 km SW of Stanley, Idaho",earthquake,1.7,2,0.034,116,reviewed,us,us
2020-07-26T17:32:04.134Z,38.1671,-118.0693,5.8,2.6,ml,31,54.17,0.015,0.139,nn,nn00763547,2020-08-22T19:26:16.040Z,"25 km S of Mina, Nevada",earthquake,,0.7,0.43,18,reviewed,nn,nn
2020-07-26T16:35:42.124Z,44.5527,-115.2262,10,2.5,ml,,81,0.465,1,us,us6000b4fk,2020-08-02T16:05:03.040Z,"43 km NNW of Stanley, Idaho",earthquake,2.9,2,0.071,26,reviewed,us,us
2020-07-26T10:46:22.678Z,38.193,-117.7533,12.2,2.5,ml,25,70.89,0.035,0.1164,nn,nn00763453,2020-08-09T09:06:44.040Z,"38 km SE of Mina, Nevada",earthquake,,0.6,0.45,6,reviewed,nn,nn
2020-07-26T10:31:07.448Z,38.1871,-117.7546,12.5,3.2,ml,26,57.91,0.041,0.16,nn,nn00763446,2020-08-09T09:02:19.040Z,"38 km SE of Mina, Nevada",earthquake,,0.7,0.28,5,reviewed,nn,nn
2020-07-26T07:25:21.920Z,38.0463333,-118.734,4.77,2.5,md,36,91,0.273,0.08,nc,nc73433371,2020-08-22T08:21:21.040Z,"30km SE of Bodie, CA",earthquake,0.3,6.46,0.178,35,reviewed,nc,nc
2020-07-26T06:53:28.170Z,37.4818333,-121.8035,8.63,2.63,md,116,34,0.03153,0.09,nc,nc73433351,2020-08-22T08:16:04.040Z,"11km ENE of Milpitas, CA",earthquake,0.1,0.19,0.165,134,reviewed,nc,nc
2020-07-26T03:29:55.250Z,36.4031667,-117.091,5.11,2.56,ml,31,67,0.1945,0.15,ci,ci38609418,2020-08-21T03:11:44.040Z,"22km WSW of Furnace Creek, CA",earthquake,0.21,1.23,0.154,25,reviewed,ci,ci
2020-07-26T02:06:28.540Z,38.1836,-117.7546,12.6,4.4,ml,24,57.87,0.044,0.198,nn,nn00763220,2020-08-21T03:08:26.971Z,"38 km SE of Mina, Nevada",earthquake,,0.7,0.39,9,reviewed,nn,nn
2020-07-26T01:34:48.967Z,38.1488,-118.0399,1.9,2.5,ml,26,62.06,0.015,0.1625,nn,nn00763210,2020-08-26T20:44:26.040Z,"27 km SSE of Mina, Nevada",earthquake,,0.5,0.4,7,reviewed,nn,nn
2020-07-25T21:15:10.410Z,36.6833333,-121.2828333,4.73,2.92,md,68,56,0.02902,0.11,nc,nc73433146,2020-08-27T05:51:36.040Z,"12km SSE of Tres Pinos, CA",earthquake,0.13,0.63,0.186,85,reviewed,nc,nc
2020-07-25T20:20:50.695Z,44.2978,-115.1612,13.02,2.9,ml,,65,0.912,0.64,us,us6000b43s,2020-08-09T01:49:29.040Z,"19 km WNW of Stanley, Idaho",earthquake,1.7,10.3,0.038,90,reviewed,us,us
2020-07-25T18:32:16.121Z,38.1759,-117.9694,2.2,3.1,ml,27,43.78,0.026,0.1324,nn,nn00763107,2020-08-26T18:45:23.040Z,"26 km SSE of Mina, Nevada",earthquake,,0.6,0.35,14,reviewed,nn,nn
2020-07-25T07:49:40.340Z,36.4436667,-117.9913333,3.85,2.57,ml,42,68,0.07173,0.17,ci,ci38608026,2020-08-06T05:24:14.040Z,"17km SSE of Lone Pine, CA",earthquake,0.16,0.51,0.176,20,reviewed,ci,ci
2020-07-25T04:00:02.299Z,36.7405,-113.0317,5,3.4,ml,,35,0.319,0.89,us,us6000b3v2,2020-08-21T02:20:31.040Z,"24 km S of Centennial Park, Arizona",earthquake,2.1,1.9,0.025,216,reviewed,us,us
2020-07-25T02:46:17.318Z,38.153,-117.941,11.9,3.1,ml,31,34.46,0.02,0.1373,nn,nn00762911,2020-08-21T02:07:56.040Z,"30 km SSE of Mina, Nevada",earthquake,,0.5,0.3,18,reviewed,nn,nn
